"","QUANTITYORDERED","PRICEEACH","ORDERDATE","MONTH_ID","YEAR_ID","PRODUCTLINE","CUSTOMERNAME","CITY","STATE","COUNTRY"
"1988",45,100,"10/16/2004 0:00",10,2004,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"1989",26,100,"11/4/2004 0:00",11,2004,"Classic Cars","FunGiftIdeas.com","New Bedford","MA","USA"
"1990",21,100,"11/17/2004 0:00",11,2004,"Classic Cars","Motor Mint Distributors Inc.","Philadelphia","PA","USA"
"1991",42,100,"11/24/2004 0:00",11,2004,"Classic Cars","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"1992",32,100,"12/7/2004 0:00",12,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1993",31,94.58,"1/6/2005 0:00",1,2005,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"1994",33,53.27,"2/10/2005 0:00",2,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1995",45,100,"3/4/2005 0:00",3,2005,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1996",76,100,"4/14/2005 0:00",4,2005,"Classic Cars","Mini Caravy","Strasbourg","","France"
"1997",70,100,"5/17/2005 0:00",5,2005,"Classic Cars","Salzburg Collectables","Salzburg","","Austria"
"1998",50,64.83,"2/17/2003 0:00",2,2003,"Planes","Rovelli Gifts","Bergamo","","Italy"
"1999",28,70.29,"4/28/2003 0:00",4,2003,"Planes","Salzburg Collectables","Salzburg","","Austria"
"2000",50,81.89,"6/16/2003 0:00",6,2003,"Planes","Gift Ideas Corp.","Glendale","CT","USA"
"2001",28,66.19,"8/10/2003 0:00",8,2003,"Planes","Mini Creations Ltd.","New Bedford","MA","USA"
"2002",44,77.11,"10/6/2003 0:00",10,2003,"Planes","Toys of Finland, Co.","Helsinki","","Finland"
"2003",27,73.02,"10/28/2003 0:00",10,2003,"Planes","Technics Stores Inc.","Burlingame","CA","USA"
"2004",30,72.33,"11/8/2003 0:00",11,2003,"Planes","Alpha Cognac","Toulouse","","France"
"2005",43,66.19,"11/27/2003 0:00",11,2003,"Planes","Cruz & Sons Co.","Makati City","","Philippines"
"2006",29,69.6,"1/12/2004 0:00",1,2004,"Planes","Osaka Souveniers Co.","Osaka","Osaka","Japan"
"2007",48,56.64,"2/19/2004 0:00",2,2004,"Planes","Collectable Mini Designs Co.","San Diego","CA","USA"
"2008",33,60.05,"4/2/2004 0:00",4,2004,"Planes","Royal Canadian Collectables, Ltd.","Tsawassen","BC","Canada"
"2009",40,75.06,"5/11/2004 0:00",5,2004,"Planes","The Sharp Gifts Warehouse","San Jose","CA","USA"
"2010",48,61.42,"6/24/2004 0:00",6,2004,"Planes","Euro Shopping Channel","Madrid","","Spain"
"2011",41,81.89,"7/23/2004 0:00",7,2004,"Planes","La Rochelle Gifts","Nantes","","France"
"2012",21,55.96,"8/21/2004 0:00",8,2004,"Planes","Norway Gifts By Mail, Co.","Oslo","","Norway"
"2013",32,71.65,"9/15/2004 0:00",9,2004,"Planes","Bavarian Collectables Imports, Co.","Munich","","Germany"
"2014",43,76.43,"10/15/2004 0:00",10,2004,"Planes","Mini Classics","White Plains","NY","USA"
"2015",30,77.79,"11/1/2004 0:00",11,2004,"Planes","giftsbymail.co.uk","Cowes","Isle of Wight","UK"
"2016",35,76.43,"11/12/2004 0:00",11,2004,"Planes","Rovelli Gifts","Bergamo","","Italy"
"2017",45,96.92,"11/23/2004 0:00",11,2004,"Planes","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"2018",34,59.37,"12/3/2004 0:00",12,2004,"Planes","Stylish Desk Decors, Co.","London","","UK"
"2019",26,100,"12/17/2004 0:00",12,2004,"Planes","Souveniers And Things Co.","Chatswood","NSW","Australia"
"2020",39,73,"1/31/2005 0:00",1,2005,"Planes","Oulu Toy Supplies, Inc.","Oulu","","Finland"
"2021",41,73.32,"3/1/2005 0:00",3,2005,"Planes","Euro Shopping Channel","Madrid","","Spain"
"2022",41,68.24,"3/30/2005 0:00",3,2005,"Planes","Reims Collectables","Reims","","France"
"2023",64,60.05,"4/3/2005 0:00",4,2005,"Planes","Tekni Collectables Inc.","Newark","NJ","USA"
"2024",18,75.06,"5/10/2005 0:00",5,2005,"Planes","L'ordine Souveniers","Reggio Emilia","","Italy"
"2025",49,34.47,"1/6/2003 0:00",1,2003,"Vintage Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"2026",48,34.47,"3/18/2003 0:00",3,2003,"Vintage Cars","AV Stores, Co.","Manchester","","UK"
"2027",46,33.23,"5/21/2003 0:00",5,2003,"Vintage Cars","Signal Gift Stores","Las Vegas","NV","USA"
"2028",26,38.98,"9/12/2003 0:00",9,2003,"Vintage Cars","Signal Collectibles Ltd.","Brisbane","CA","USA"
"2029",37,38.98,"10/18/2003 0:00",10,2003,"Vintage Cars","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"2030",35,33.23,"11/5/2003 0:00",11,2003,"Vintage Cars","Rovelli Gifts","Bergamo","","Italy"
"2031",23,42.26,"11/12/2003 0:00",11,2003,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2032",22,41.03,"11/21/2003 0:00",11,2003,"Vintage Cars","Australian Collectables, Ltd","Glen Waverly","Victoria","Australia"
"2033",39,33.23,"12/2/2003 0:00",12,2003,"Vintage Cars","Muscle Machine Inc","NYC","NY","USA"
"2034",44,34.88,"1/26/2004 0:00",1,2004,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"2035",27,43.9,"3/2/2004 0:00",3,2004,"Vintage Cars","Saveley & Henriot, Co.","Lyon","","France"
"2036",46,36.93,"4/20/2004 0:00",4,2004,"Vintage Cars","Microscale Inc.","NYC","NY","USA"
"2037",33,41.85,"8/17/2004 0:00",8,2004,"Vintage Cars","Amica Models & Co.","Torino","","Italy"
"2038",33,40.62,"9/1/2004 0:00",9,2004,"Vintage Cars","Handji Gifts& Co","Singapore","","Singapore"
"2039",24,40.21,"10/6/2004 0:00",10,2004,"Vintage Cars","Iberia Gift Imports, Corp.","Sevilla","","Spain"
"2040",31,35.29,"10/21/2004 0:00",10,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2041",41,77.24,"11/17/2004 0:00",11,2004,"Vintage Cars","AV Stores, Co.","Manchester","","UK"
"2042",22,97.44,"11/29/2004 0:00",11,2004,"Vintage Cars","Signal Gift Stores","Las Vegas","NV","USA"
"2043",46,37.34,"1/19/2005 0:00",1,2005,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2044",43,95.03,"2/16/2005 0:00",2,2005,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"2045",15,36.93,"4/22/2005 0:00",4,2005,"Vintage Cars","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"2046",15,43.49,"5/29/2005 0:00",5,2005,"Vintage Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"2047",26,100,"1/31/2003 0:00",1,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"2048",44,100,"4/4/2003 0:00",4,2003,"Classic Cars","Classic Legends Inc.","NYC","NY","USA"
"2049",20,96.99,"6/3/2003 0:00",6,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"2050",40,94.62,"8/1/2003 0:00",8,2003,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"2051",23,100,"9/25/2003 0:00",9,2003,"Classic Cars","Australian Gift Network, Co","South Brisbane","Queensland","Australia"
"2052",24,99.36,"10/22/2003 0:00",10,2003,"Classic Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"2053",29,100,"11/6/2003 0:00",11,2003,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"2054",49,100,"11/14/2003 0:00",11,2003,"Classic Cars","Iberia Gift Imports, Corp.","Sevilla","","Spain"
"2055",34,100,"11/25/2003 0:00",11,2003,"Classic Cars","Mini Classics","White Plains","NY","USA"
"2056",28,100,"12/9/2003 0:00",12,2003,"Classic Cars","Diecast Collectables","Boston","MA","USA"
"2057",37,100,"2/12/2004 0:00",2,2004,"Classic Cars","Clover Collections, Co.","Dublin","","Ireland"
"2058",45,100,"3/15/2004 0:00",3,2004,"Classic Cars","Blauer See Auto, Co.","Frankfurt","","Germany"
"2059",46,100,"5/5/2004 0:00",5,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"2060",22,100,"7/20/2004 0:00",7,2004,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2061",39,100,"8/20/2004 0:00",8,2004,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2062",27,100,"9/8/2004 0:00",9,2004,"Classic Cars","Land of Toys Inc.","NYC","NY","USA"
"2063",36,100,"10/13/2004 0:00",10,2004,"Classic Cars","Marta's Replicas Co.","Cambridge","MA","USA"
"2064",38,100,"10/22/2004 0:00",10,2004,"Classic Cars","Heintze Collectables","Aaarhus","","Denmark"
"2065",44,100,"11/5/2004 0:00",11,2004,"Classic Cars","Baane Mini Imports","Stavern","","Norway"
"2066",31,100,"11/20/2004 0:00",11,2004,"Classic Cars","La Corne D'abondance, Co.","Paris","","France"
"2067",23,100,"12/1/2004 0:00",12,2004,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"2068",22,100,"12/15/2004 0:00",12,2004,"Classic Cars","Reims Collectables","Reims","","France"
"2069",28,50.32,"1/23/2005 0:00",1,2005,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2070",21,93.91,"2/22/2005 0:00",2,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"2071",37,100,"3/15/2005 0:00",3,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"2072",31,100,"5/3/2005 0:00",5,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"2073",25,100,"1/29/2003 0:00",1,2003,"Vintage Cars","Baane Mini Imports","Stavern","","Norway"
"2074",26,86.68,"3/25/2003 0:00",3,2003,"Vintage Cars","Mini Wheels Co.","San Francisco","CA","USA"
"2075",34,100,"5/28/2003 0:00",5,2003,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"2076",29,100,"7/16/2003 0:00",7,2003,"Vintage Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"2077",20,90.57,"9/12/2003 0:00",9,2003,"Vintage Cars","Signal Collectibles Ltd.","Brisbane","CA","USA"
"2078",42,91.55,"10/20/2003 0:00",10,2003,"Vintage Cars","Classic Legends Inc.","NYC","NY","USA"
"2079",22,100,"11/5/2003 0:00",11,2003,"Vintage Cars","Rovelli Gifts","Bergamo","","Italy"
"2080",47,100,"11/13/2003 0:00",11,2003,"Vintage Cars","Classic Gift Ideas, Inc","Philadelphia","PA","USA"
"2081",20,100,"11/21/2003 0:00",11,2003,"Vintage Cars","Australian Collectables, Ltd","Glen Waverly","Victoria","Australia"
"2082",33,97.39,"12/5/2003 0:00",12,2003,"Vintage Cars","Canadian Gift Exchange Network","Vancouver","BC","Canada"
"2083",39,90.57,"1/29/2004 0:00",1,2004,"Vintage Cars","West Coast Collectables Co.","Burbank","CA","USA"
"2084",33,100,"3/10/2004 0:00",3,2004,"Vintage Cars","Cambridge Collectables Co.","Cambridge","MA","USA"
"2085",40,86.68,"4/29/2004 0:00",4,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"2086",46,78.89,"6/14/2004 0:00",6,2004,"Vintage Cars","The Sharp Gifts Warehouse","San Jose","CA","USA"
"2087",48,97.39,"7/16/2004 0:00",7,2004,"Vintage Cars","Salzburg Collectables","Salzburg","","Austria"
"2088",21,78.89,"8/17/2004 0:00",8,2004,"Vintage Cars","Amica Models & Co.","Torino","","Italy"
"2089",45,100,"9/7/2004 0:00",9,2004,"Vintage Cars","Auto-Moto Classics Inc.","Brickhaven","MA","USA"
"2090",33,100,"10/11/2004 0:00",10,2004,"Vintage Cars","Auto Assoc. & Cie.","Versailles","","France"
"2091",44,100,"10/21/2004 0:00",10,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2092",33,100,"11/5/2004 0:00",11,2004,"Vintage Cars","Vitachrome Inc.","NYC","NY","USA"
"2093",39,100,"11/18/2004 0:00",11,2004,"Vintage Cars","Mini Wheels Co.","San Francisco","CA","USA"
"2094",39,50.31,"11/1/2004 0:00",11,2004,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"2095",41,100,"12/10/2004 0:00",12,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"2096",40,86.92,"1/20/2005 0:00",1,2005,"Vintage Cars","Collectables For Less Inc.","Brickhaven","MA","USA"
"2097",33,100,"2/17/2005 0:00",2,2005,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2098",28,78.89,"5/30/2005 0:00",5,2005,"Vintage Cars","Petit Auto","Bruxelles","","Belgium"
"2099",26,63.76,"2/17/2003 0:00",2,2003,"Planes","Rovelli Gifts","Bergamo","","Italy"
"2100",29,85.49,"4/29/2003 0:00",4,2003,"Planes","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"2101",46,77.52,"6/27/2003 0:00",6,2003,"Planes","Euro Shopping Channel","Madrid","","Spain"
"2102",33,84.77,"8/25/2003 0:00",8,2003,"Planes","Toys4GrownUps.com","Pasadena","CA","USA"
"2103",48,78.25,"10/28/2003 0:00",10,2003,"Planes","Technics Stores Inc.","Burlingame","CA","USA"
"2104",40,71,"1/12/2004 0:00",1,2004,"Planes","Osaka Souveniers Co.","Osaka","Osaka","Japan"
"2105",23,74.62,"2/20/2004 0:00",2,2004,"Planes","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"2106",40,81.14,"4/2/2004 0:00",4,2004,"Planes","Royal Canadian Collectables, Ltd.","Tsawassen","BC","Canada"
"2107",37,74.62,"5/11/2004 0:00",5,2004,"Planes","The Sharp Gifts Warehouse","San Jose","CA","USA"
"2108",24,75.35,"6/28/2004 0:00",6,2004,"Planes","Gift Depot Inc.","Bridgewater","CT","USA"
"2109",27,62.31,"7/23/2004 0:00",7,2004,"Planes","La Rochelle Gifts","Nantes","","France"
"2110",21,71,"8/21/2004 0:00",8,2004,"Planes","Norway Gifts By Mail, Co.","Oslo","","Norway"
"2111",23,72.45,"9/16/2004 0:00",9,2004,"Planes","Clover Collections, Co.","Dublin","","Ireland"
"2112",44,83.32,"10/15/2004 0:00",10,2004,"Planes","Mini Classics","White Plains","NY","USA"
"2113",35,83.32,"11/2/2004 0:00",11,2004,"Planes","Technics Stores Inc.","Burlingame","CA","USA"
"2114",43,60.86,"11/12/2004 0:00",11,2004,"Planes","Rovelli Gifts","Bergamo","","Italy"
"2115",40,84.77,"11/24/2004 0:00",11,2004,"Planes","Enaco Distributors","Barcelona","","Spain"
"2116",35,89.9,"12/4/2004 0:00",12,2004,"Planes","Gift Ideas Corp.","Glendale","CT","USA"
"2117",25,62.46,"12/17/2004 0:00",12,2004,"Planes","Souveniers And Things Co.","Chatswood","NSW","Australia"
"2118",43,100,"2/3/2005 0:00",2,2005,"Planes","La Rochelle Gifts","Nantes","","France"
"2119",50,63.34,"3/1/2005 0:00",3,2005,"Planes","Euro Shopping Channel","Madrid","","Spain"
"2120",45,78.25,"3/30/2005 0:00",3,2005,"Planes","Reims Collectables","Reims","","France"
"2121",52,81.14,"4/3/2005 0:00",4,2005,"Planes","Tekni Collectables Inc.","Newark","NJ","USA"
"2122",48,74.62,"5/10/2005 0:00",5,2005,"Planes","L'ordine Souveniers","Reggio Emilia","","Italy"
"2123",31,68.71,"3/3/2003 0:00",3,2003,"Classic Cars","Cruz & Sons Co.","Makati City","","Philippines"
"2124",29,71.14,"5/8/2003 0:00",5,2003,"Classic Cars","Marseille Mini Autos","Marseille","","France"
"2125",23,87.31,"7/2/2003 0:00",7,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2126",31,64.67,"9/5/2003 0:00",9,2003,"Classic Cars","Collectables For Less Inc.","Brickhaven","MA","USA"
"2127",23,67.1,"10/10/2003 0:00",10,2003,"Classic Cars","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"2128",24,94.58,"11/4/2003 0:00",11,2003,"Classic Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"2129",28,71.14,"11/11/2003 0:00",11,2003,"Classic Cars","Daedalus Designs Imports","Lille","","France"
"2130",44,66.29,"11/20/2003 0:00",11,2003,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"2131",22,92.16,"1/15/2004 0:00",1,2004,"Classic Cars","Auto Canal Petit","Paris","","France"
"2132",46,70.33,"2/22/2004 0:00",2,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"2133",22,93.77,"4/9/2004 0:00",4,2004,"Classic Cars","Danish Wholesale Imports","Kobenhavn","","Denmark"
"2134",38,87.31,"5/26/2004 0:00",5,2004,"Classic Cars","Auto Canal Petit","Paris","","France"
"2135",47,83.27,"6/30/2004 0:00",6,2004,"Classic Cars","Gifts4AllAges.com","Boston","MA","USA"
"2136",48,75.18,"8/2/2004 0:00",8,2004,"Classic Cars","Online Mini Collectables","Brickhaven","MA","USA"
"2137",40,88.12,"8/30/2004 0:00",8,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"2138",32,80.84,"9/30/2004 0:00",9,2004,"Classic Cars","Toys of Finland, Co.","Helsinki","","Finland"
"2139",49,97.01,"10/16/2004 0:00",10,2004,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"2140",43,85.69,"11/3/2004 0:00",11,2004,"Classic Cars","Microscale Inc.","NYC","NY","USA"
"2141",41,100,"11/17/2004 0:00",11,2004,"Classic Cars","Motor Mint Distributors Inc.","Philadelphia","PA","USA"
"2142",30,100,"11/24/2004 0:00",11,2004,"Classic Cars","Reims Collectables","Reims","","France"
"2143",28,95.39,"12/7/2004 0:00",12,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"2144",43,100,"1/6/2005 0:00",1,2005,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"2145",41,100,"2/10/2005 0:00",2,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"2146",30,82.42,"3/4/2005 0:00",3,2005,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2147",31,100,"1/29/2003 0:00",1,2003,"Trucks and Buses","Baane Mini Imports","Stavern","","Norway"
"2148",32,100,"4/1/2003 0:00",4,2003,"Trucks and Buses","La Corne D'abondance, Co.","Paris","","France"
"2149",43,96.31,"5/28/2003 0:00",5,2003,"Trucks and Buses","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"2150",26,100,"7/24/2003 0:00",7,2003,"Trucks and Buses","Technics Stores Inc.","Burlingame","CA","USA"
"2151",27,100,"9/21/2003 0:00",9,2003,"Trucks and Buses","Oulu Toy Supplies, Inc.","Oulu","","Finland"
"2152",24,100,"10/21/2003 0:00",10,2003,"Trucks and Buses","Mini Auto Werke","Graz","","Austria"
"2153",22,100,"11/6/2003 0:00",11,2003,"Trucks and Buses","Stylish Desk Decors, Co.","London","","UK"
"2154",46,100,"11/14/2003 0:00",11,2003,"Trucks and Buses","Iberia Gift Imports, Corp.","Sevilla","","Spain"
"2155",37,97.27,"11/25/2003 0:00",11,2003,"Trucks and Buses","Saveley & Henriot, Co.","Lyon","","France"
"2156",49,80.9,"12/9/2003 0:00",12,2003,"Trucks and Buses","Diecast Collectables","Boston","MA","USA"
"2157",21,100,"2/4/2004 0:00",2,2004,"Trucks and Buses","Handji Gifts& Co","Singapore","","Singapore"
"2158",25,100,"3/11/2004 0:00",3,2004,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2159",37,100,"5/4/2004 0:00",5,2004,"Trucks and Buses","Super Scale Inc.","New Haven","CT","USA"
"2160",45,86.68,"6/15/2004 0:00",6,2004,"Trucks and Buses","Handji Gifts& Co","Singapore","","Singapore"
"2161",32,85.72,"7/19/2004 0:00",7,2004,"Trucks and Buses","Souveniers And Things Co.","Chatswood","NSW","Australia"
"2162",29,82.83,"8/19/2004 0:00",8,2004,"Trucks and Buses","Diecast Classics Inc.","Allentown","PA","USA"
"2163",26,83.79,"9/8/2004 0:00",9,2004,"Trucks and Buses","Scandinavian Gift Ideas","Boras","","Sweden"
"2164",28,100,"10/13/2004 0:00",10,2004,"Trucks and Buses","Marta's Replicas Co.","Cambridge","MA","USA"
"2165",27,87.64,"10/22/2004 0:00",10,2004,"Trucks and Buses","Canadian Gift Exchange Network","Vancouver","BC","Canada"
"2166",20,98.18,"11/5/2004 0:00",11,2004,"Trucks and Buses","Vitachrome Inc.","NYC","NY","USA"
"2167",44,100,"11/19/2004 0:00",11,2004,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2168",42,100,"11/1/2004 0:00",11,2004,"Trucks and Buses","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"2169",41,100,"12/10/2004 0:00",12,2004,"Trucks and Buses","Euro Shopping Channel","Madrid","","Spain"
"2170",26,100,"1/23/2005 0:00",1,2005,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2171",26,100,"2/17/2005 0:00",2,2005,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"2172",26,100,"5/1/2005 0:00",5,2005,"Trucks and Buses","Quebec Home Shopping Network","Montreal","Quebec","Canada"
"2173",41,86.68,"5/31/2005 0:00",5,2005,"Trucks and Buses","La Rochelle Gifts","Nantes","","France"
"2174",20,92.9,"2/24/2003 0:00",2,2003,"Motorcycles","Land of Toys Inc.","NYC","NY","USA"
"2175",22,100,"4/29/2003 0:00",4,2003,"Motorcycles","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"2176",23,100,"6/27/2003 0:00",6,2003,"Motorcycles","Euro Shopping Channel","Madrid","","Spain"
"2177",33,93.9,"8/25/2003 0:00",8,2003,"Motorcycles","Toys4GrownUps.com","Pasadena","CA","USA"
"2178",28,100,"10/28/2003 0:00",10,2003,"Motorcycles","Technics Stores Inc.","Burlingame","CA","USA"
"2179",44,98.89,"11/18/2003 0:00",11,2003,"Motorcycles","Herkku Gifts","Bergen","","Norway"
"2180",46,79.91,"1/12/2004 0:00",1,2004,"Motorcycles","Osaka Souveniers Co.","Osaka","Osaka","Japan"
"2181",21,100,"2/20/2004 0:00",2,2004,"Motorcycles","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"2182",41,100,"4/2/2004 0:00",4,2004,"Motorcycles","Royal Canadian Collectables, Ltd.","Tsawassen","BC","Canada"
"2183",31,100,"5/11/2004 0:00",5,2004,"Motorcycles","The Sharp Gifts Warehouse","San Jose","CA","USA"
"2184",31,79.91,"6/28/2004 0:00",6,2004,"Motorcycles","Gift Depot Inc.","Bridgewater","CT","USA"
"2185",23,81.91,"7/23/2004 0:00",7,2004,"Motorcycles","La Rochelle Gifts","Nantes","","France"
"2186",37,98.89,"8/27/2004 0:00",8,2004,"Motorcycles","Marta's Replicas Co.","Cambridge","MA","USA"
"2187",26,100,"9/16/2004 0:00",9,2004,"Motorcycles","Clover Collections, Co.","Dublin","","Ireland"
"2188",24,79.91,"10/15/2004 0:00",10,2004,"Motorcycles","Mini Classics","White Plains","NY","USA"
"2189",47,100,"11/2/2004 0:00",11,2004,"Motorcycles","Diecast Classics Inc.","Allentown","PA","USA"
"2190",45,63.91,"11/15/2004 0:00",11,2004,"Motorcycles","Land of Toys Inc.","NYC","NY","USA"
"2191",55,100,"11/24/2004 0:00",11,2004,"Motorcycles","Enaco Distributors","Barcelona","","Spain"
"2192",46,81.17,"12/4/2004 0:00",12,2004,"Motorcycles","Gift Ideas Corp.","Glendale","CT","USA"
"2193",50,100,"1/6/2005 0:00",1,2005,"Motorcycles","Suominen Souveniers","Espoo","","Finland"
"2194",37,100,"2/3/2005 0:00",2,2005,"Motorcycles","La Rochelle Gifts","Nantes","","France"
"2195",44,94.9,"3/2/2005 0:00",3,2005,"Motorcycles","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"2196",49,100,"4/3/2005 0:00",4,2005,"Motorcycles","Tekni Collectables Inc.","Newark","NJ","USA"
"2197",45,100,"5/10/2005 0:00",5,2005,"Motorcycles","L'ordine Souveniers","Reggio Emilia","","Italy"
"2198",27,43.45,"3/3/2003 0:00",3,2003,"Motorcycles","Cruz & Sons Co.","Makati City","","Philippines"
